GCId,Type,Cause,UsedHeap,PauseTime
1042,ParallelScavenge,Allocation Failure,37908016,3474021
1043,ParallelScavenge,Allocation Failure,38104624,6246402
1044,ParallelScavenge,Allocation Failure,38260272,3182515
1045,ParallelScavenge,Allocation Failure,38497840,3026476
1046,ParallelScavenge,Allocation Failure,38653488,3241840
1047,ParallelScavenge,Allocation Failure,38850096,2763075
1048,ParallelScavenge,Allocation Failure,39087664,3040144
1049,ParallelScavenge,Allocation Failure,39284272,6201645
1050,ParallelScavenge,Allocation Failure,39439920,2657648
1051,ParallelScavenge,Allocation Failure,39669296,2773723
1052,ParallelScavenge,Allocation Failure,39890480,3337663
1053,ParallelScavenge,Allocation Failure,40054320,2711985
1054,ParallelScavenge,Allocation Failure,40291888,3301943
1055,ParallelScavenge,Allocation Failure,40422960,3149020
1056,ParallelScavenge,Allocation Failure,40652336,3629491
1057,ParallelScavenge,Allocation Failure,40816176,2690388
1058,ParallelScavenge,Allocation Failure,41012784,2768820
1059,ParallelScavenge,Allocation Failure,41274928,2976170
1060,ParallelScavenge,Allocation Failure,41446960,3135601
1061,ParallelScavenge,Allocation Failure,41610800,3198732
1062,ParallelScavenge,Allocation Failure,41848368,4154066
1063,ParallelScavenge,Allocation Failure,42036784,3696186
1064,ParallelScavenge,Allocation Failure,42200624,2680750
1065,ParallelScavenge,Allocation Failure,42389040,5977608
1066,ParallelScavenge,Allocation Failure,42577456,3893632
1067,ParallelScavenge,Allocation Failure,42774064,3674675
1068,ParallelScavenge,Allocation Failure,42954288,2684176
1069,ParallelScavenge,Allocation Failure,43200048,3049171
1070,ParallelScavenge,Allocation Failure,43363888,3048788
1071,ParallelScavenge,Allocation Failure,43560496,2801330
1072,ParallelScavenge,Allocation Failure,43789872,4374463
1073,ParallelScavenge,Allocation Failure,43920944,3048913
1074,ParallelScavenge,Allocation Failure,44166704,3933536
1075,ParallelScavenge,Allocation Failure,44322352,2754536
1076,ParallelScavenge,Allocation Failure,44559920,2931010
1077,ParallelScavenge,Allocation Failure,44731952,3628959
1078,ParallelScavenge,Allocation Failure,44920368,4216720
1079,ParallelScavenge,Allocation Failure,45108784,2908168
1080,ParallelScavenge,Allocation Failure,45370928,3374430
1081,ParallelScavenge,Allocation Failure,45542960,3690131
1082,ParallelScavenge,Allocation Failure,45747760,4131705
1083,ParallelScavenge,Allocation Failure,45911600,6155353
1084,ParallelScavenge,Allocation Failure,46100016,3195448
1085,ParallelScavenge,Allocation Failure,46321200,3513554
1086,ParallelScavenge,Allocation Failure,46476848,2668727
1087,ParallelScavenge,Allocation Failure,46714416,2770563
1088,ParallelScavenge,Allocation Failure,46951984,3058648
1089,ParallelScavenge,Allocation Failure,47083056,3422390
1090,ParallelScavenge,Allocation Failure,47271472,2750015
1091,ParallelScavenge,Allocation Failure,47533616,3041052
1092,ParallelScavenge,Allocation Failure,47705648,3145851
1093,ParallelScavenge,Allocation Failure,47910448,2888747
1094,ParallelScavenge,Allocation Failure,48107056,3705910
1095,ParallelScavenge,Allocation Failure,48262704,3587141
1096,ParallelScavenge,Allocation Failure,48492080,5179785
1097,ParallelScavenge,Allocation Failure,48860720,3530223
1098,ParallelScavenge,Allocation Failure,49008176,3299795
1099,ParallelScavenge,Allocation Failure,49204784,3208997
1100,ParallelScavenge,Allocation Failure,49409584,2967494
1101,ParallelScavenge,Allocation Failure,49614384,3256600
1102,ParallelScavenge,Allocation Failure,49810992,2803236
1103,ParallelScavenge,Allocation Failure,49974832,3049012
1104,ParallelScavenge,Allocation Failure,50204208,6922729
1105,ParallelScavenge,Allocation Failure,50327088,3964230
1106,ParallelScavenge,Allocation Failure,50613808,2927814
1107,ParallelScavenge,Allocation Failure,50769456,2957587
1108,ParallelScavenge,Allocation Failure,50974256,2883306
1109,ParallelScavenge,Allocation Failure,51211824,3300331
1110,ParallelScavenge,Allocation Failure,51342896,4917575
1111,ParallelScavenge,Allocation Failure,51596848,3807087
1112,ParallelScavenge,Allocation Failure,51760688,3393730
1113,ParallelScavenge,Allocation Failure,51924528,3499349
1114,ParallelScavenge,Allocation Failure,52153904,2933040
1115,ParallelScavenge,Allocation Failure,52342320,3882208
1116,ParallelScavenge,Allocation Failure,52506160,3066067
1117,ParallelScavenge,Allocation Failure,52743728,3273427
1118,ParallelScavenge,Allocation Failure,52948528,2944451
1119,ParallelScavenge,Allocation Failure,53186096,3213196
1120,ParallelScavenge,Allocation Failure,53382704,3352305
1121,ParallelScavenge,Allocation Failure,53579312,4255846
1122,ParallelScavenge,Allocation Failure,53718576,5427318
1123,ParallelScavenge,Allocation Failure,53947952,2913456
1124,ParallelScavenge,Allocation Failure,54152752,4213276
1125,ParallelScavenge,Allocation Failure,54316592,4974918
1126,ParallelScavenge,Allocation Failure,54545968,3372205
1127,ParallelScavenge,Allocation Failure,54742576,3102195
1128,ParallelScavenge,Allocation Failure,54980144,6274907
1129,ParallelScavenge,Allocation Failure,55168560,3411535
1130,ParallelScavenge,Allocation Failure,55316016,2829670
1131,ParallelScavenge,Allocation Failure,55545392,3327024
1132,ParallelScavenge,Allocation Failure,55717424,3196009
1133,ParallelOld,Ergonomics,46968368,66399377
1134,ParallelScavenge,Allocation Failure,34964048,2204015
1135,ParallelScavenge,Allocation Failure,34701904,1970220
1136,ParallelScavenge,Allocation Failure,34865744,1513809
1137,ParallelScavenge,Allocation Failure,34505296,2342033
1138,ParallelScavenge,Allocation Failure,34669136,1945891
1139,ParallelScavenge,Allocation Failure,34865744,1653986
1140,ParallelScavenge,Allocation Failure,34996816,1878931
1141,ParallelScavenge,Allocation Failure,35160656,2421433
1142,ParallelScavenge,Allocation Failure,35324496,2226617
1143,ParallelScavenge,Allocation Failure,35488336,4512729
1144,ParallelScavenge,Allocation Failure,35684944,2489635
1145,ParallelScavenge,Allocation Failure,35816016,2298303
1146,ParallelScavenge,Allocation Failure,36012624,4451523
1147,ParallelScavenge,Allocation Failure,36110928,2530071
1148,ParallelScavenge,Allocation Failure,36340304,2995847
1149,ParallelScavenge,Allocation Failure,36487760,2589828
1150,ParallelScavenge,Allocation Failure,36684368,2826511
1151,ParallelScavenge,Allocation Failure,36831824,2317731
1152,ParallelScavenge,Allocation Failure,37053008,3287218
1153,ParallelScavenge,Allocation Failure,37184080,2617258
1154,ParallelScavenge,Allocation Failure,37364304,2668101
1155,ParallelScavenge,Allocation Failure,37610064,2916318
1156,ParallelScavenge,Allocation Failure,37724752,3251969
1157,ParallelScavenge,Allocation Failure,37864016,2467093
1158,ParallelScavenge,Allocation Failure,38117968,3290311
1159,ParallelScavenge,Allocation Failure,38298192,3421709
1160,ParallelScavenge,Allocation Failure,38404688,2416688
1161,ParallelScavenge,Allocation Failure,38650448,2378636
1162,ParallelScavenge,Allocation Failure,38797904,2835172
1163,ParallelScavenge,Allocation Failure,38937168,3753594
1164,ParallelScavenge,Allocation Failure,39109200,2785234
1165,ParallelScavenge,Allocation Failure,39314000,2680527
1166,ParallelScavenge,Allocation Failure,39494224,2384341
1167,ParallelScavenge,Allocation Failure,39674448,2257762
1168,ParallelScavenge,Allocation Failure,39887440,2577506
1169,ParallelScavenge,Allocation Failure,40026704,2287135
1170,ParallelScavenge,Allocation Failure,40271792,2954185
1171,ParallelScavenge,Allocation Failure,40378960,2806459
